completion_rate,dtp2_rate,cost_total,cost_per_child,rate_poorest,rate_richest,equity_gap
0.8733,0.9545,979500,97.95,0.866549088771311,0.9232725731242052,0.056723484352894205
0.8661,0.9502,976450,97.645,0.8364289994008388,0.9319438536792854,0.09551485427844664
0.8721,0.9537,978200,97.82,0.8499377334993773,0.9271523178807947,0.07721458438141737
0.8699,0.9514,977950,97.795,0.8673408685306365,0.9239495798319328,0.0566087113012963
0.8761,0.9566,979200,97.92,0.8529934795494961,0.9305847707193942,0.07759129116989805
0.8728,0.953,978750,97.875,0.8604229607250755,0.9225,0.06207703927492447
0.8732,0.9527,978150,97.815,0.8576732673267327,0.9265463917525774,0.0688731244258447
0.869,0.9493,976000,97.6,0.8650887573964497,0.920655454937473,0.05556669754102328
0.8717,0.9528,977750,97.775,0.8714198659354052,0.9249466950959488,0.05352682916054363
0.8771,0.9563,980400,98.04,0.846553966189857,0.9380457380457381,0.09149177185588109
0.8746,0.9566,979650,97.965,0.8664576802507837,0.929757343550447,0.0632996632996633
0.8751,0.9533,977550,97.755,0.8487394957983193,0.929140461215933,0.08040096541761366
0.8745,0.9542,978900,97.89,0.8473967684021544,0.930603448275862,0.08320667987370767
0.8743,0.9516,977150,97.715,0.8539257455873402,0.9274761707418152,0.07355042515447496
0.8688,0.952,978700,97.87,0.8451536643026005,0.9358588032716315,0.09070513896903099
0.8625,0.9511,978250,97.825,0.8546954314720813,0.9206618582944421,0.06596642682236087
0.8713,0.9535,979450,97.945,0.8597899938233478,0.9308716187204809,0.0710816248971331
0.8695,0.9543,979400,97.94,0.8449564134495642,0.9253112033195021,0.08035478986993794
0.8729,0.9527,978600,97.86,0.8521168753726893,0.9267973856209151,0.07468051024822575
0.8701,0.9523,978850,97.885,0.8596705308114704,0.921627408993576,0.0619568781821056
0.8687,0.9525,977600,97.76,0.8443509615384616,0.9272419627749577,0.08289100123649618
